"","open","high","low","close","volume","adjusted"
"2018-01-02",116.029999,116.449997,115.25,115.989998,2453000,114.770737
"2018-01-03",116.18,117.699997,115.599998,117.25,1521500,116.017502
"2018-01-04",117.629997,118.900002,117.470001,118.370003,1236900,117.125725
"2018-01-05",118.550003,118.769997,117.260002,118.300003,1451100,117.056465
"2018-01-08",118.370003,118.580002,117.389999,117.940002,2683000,116.700249
"2018-01-09",117.739998,119.029999,117.5,118.760002,2317200,117.511627
"2018-01-10",118.279999,118.400002,117.050003,117.650002,2037000,116.413292
"2018-01-11",117.760002,117.779999,116.279999,117.18,1157000,115.948235
"2018-01-12",117.809998,118.93,117.339996,118.470001,1644300,117.22467
"2018-01-16",118.519997,119.790001,118.160004,119.389999,2099200,118.135002
"2018-01-17",120,122.18,119.580002,122.050003,2076900,120.767044
"2018-01-18",121.580002,122.900002,120.550003,120.900002,1482700,119.629128
"2018-01-19",121.190002,121.980003,120.349998,121.440002,1963200,120.16346
"2018-01-22",121.650002,122.849998,121.550003,122.769997,1673500,121.479477
"2018-01-23",121.839996,122.779999,121.410004,122.099998,2588600,120.816513
"2018-01-24",122.699997,122.699997,120.68,120.860001,1413700,119.589554
"2018-01-25",120.910004,121.459999,120.099998,120.629997,1319600,119.361969
"2018-01-26",121.32,122.639999,120.699997,122.330002,1164900,121.044098
"2018-01-29",122.019997,122.110001,120.730003,120.760002,1339900,119.490608
"2018-01-30",121.110001,121.730003,119.610001,120.809998,1721400,119.540077
"2018-01-31",120.269997,125.239998,120.269997,123.629997,3415900,122.330429
"2018-02-01",122.589996,122.589996,119.199997,120.419998,2555700,119.154175
"2018-02-02",119.800003,120.970001,118.489998,118.57,2903800,117.323624
"2018-02-05",118.980003,119.639999,113.610001,114.07,2903800,112.870926
"2018-02-06",112.410004,113.580002,110.300003,112.949997,3379900,111.762695
"2018-02-07",112.089996,115.68,111.690002,113.559998,2625900,112.36628
"2018-02-08",113.370003,113.370003,108.150002,108.25,2858000,107.112099
"2018-02-09",109.370003,112.389999,107.610001,111.43,3516100,110.258675
"2018-02-12",111.970001,113.260002,111.040001,111.650002,2040600,110.476372
"2018-02-13",110.980003,112.129997,110.330002,111.82,1291500,110.644577
"2018-02-14",111.269997,112.870003,109.849998,112.709999,1619800,111.525223
"2018-02-15",113.489998,115.629997,112.75,115.510002,1789000,114.295792
"2018-02-16",115.5,116.709999,115.080002,116.18,1450600,114.958748
"2018-02-20",115.690002,116.639999,114.830002,115.410004,1129900,114.196846
"2018-02-21",115.440002,118.190002,115.440002,116.099998,1817200,114.879585
"2018-02-22",116.410004,117.269997,115.07,115.43,1209100,114.216629
"2018-02-23",116.269997,117.809998,115.580002,117.650002,1558400,116.413292
"2018-02-26",117.870003,118.900002,117.610001,117.900002,1319000,116.660667
"2018-02-27",117.949997,119.18,116.459999,116.470001,1175900,115.245697
"2018-02-28",117.040001,117.349998,115.300003,115.32,1579900,114.107788
"2018-03-01",115.330002,115.940002,112.779999,113.790001,1746500,112.593864
"2018-03-02",113.150002,113.919998,112.190002,113.599998,1712600,112.405869
