"","open","high","low","close","volume","adjusted"
"2018-03-15",8.17998,8.18931,8.15256,8.18037,0,8.18037
"2018-03-16",8.18255,8.20951,8.1711,8.18109,0,8.18109
"2018-03-19",8.19361,8.22579,8.16859,8.1919,0,8.1919
"2018-03-20",8.1613,8.20594,8.1553,8.16363,0,8.16363
"2018-03-21",8.21562,8.22785,8.19528,8.21578,0,8.21578
"2018-03-22",8.18674,8.24912,8.15825,8.1857,0,8.1857
"2018-03-23",8.23933,8.28186,8.2266,8.23982,0,8.23982
"2018-03-25",8.2431,8.24451,8.1775,8.2393,0,8.2393
"2018-03-26",8.18538,8.25507,8.1695,8.1773,0,8.1773
"2018-03-27",8.2266,8.33079,8.2174,8.22501,0,8.22501
"2018-03-28",8.35264,8.38309,8.332,8.35478,0,8.35478
"2018-03-29",8.357,8.36132,8.32442,8.3547,0,8.3547
"2018-04-01",8.35092,8.39664,8.3251,8.35072,0,8.35072
"2018-04-02",8.3948,8.40043,8.3545,8.3951,0,8.3951
"2018-04-03",8.38798,8.41584,8.37621,8.3885,0,8.3885
"2018-04-04",8.38969,8.44007,8.3801,8.39013,0,8.39013
"2018-04-05",8.4212,8.45069,8.38247,8.42191,0,8.42191
"2018-04-08",8.39112,8.39801,8.3427,8.39239,0,8.39239
"2018-04-09",8.35749,8.36634,8.2896,8.35792,0,8.35792
"2018-04-10",8.29774,8.32943,8.29232,8.29733,0,8.29733
"2018-04-11",8.32355,8.44752,8.3157,8.32421,0,8.32421
"2018-04-12",8.40659,8.45551,8.3983,8.40584,0,8.40584
"2018-04-15",8.4698,8.48576,8.3971,8.4717,0,8.4717
"2018-04-16",8.41324,8.42766,8.3963,8.41283,0,8.41283
"2018-04-17",8.40053,8.42561,8.37317,8.40066,0,8.40066
"2018-04-18",8.39978,8.40992,8.37003,8.39856,0,8.39856
"2018-04-19",8.40599,8.46352,8.4,8.40496,0,8.40496
"2018-04-22",8.45391,8.5041,8.4445,8.4519,0,8.4519
"2018-04-23",8.5153,8.52769,8.49018,8.51719,0,8.51719
"2018-04-24",8.5084,8.56547,8.5038,8.5068,0,8.5068
"2018-04-25",8.5563,8.6645,8.52777,8.55546,0,8.55546
"2018-04-26",8.65669,8.73884,8.641,8.65434,0,8.65434
"2018-04-29",8.67161,8.76821,8.6473,8.66985,0,8.66985
"2018-04-30",8.74549,8.86838,8.7372,8.7422,0,8.7422
"2018-05-01",8.83956,8.93094,8.81951,8.84143,0,8.84143
"2018-05-02",8.91587,8.91679,8.83182,8.9142,0,8.9142
"2018-05-03",8.80824,8.86091,8.7952,8.8051,0,8.8051
"2018-05-06",8.8109,8.86123,8.7864,8.81352,0,8.81352
"2018-05-07",8.82834,8.85187,8.78957,8.8248,0,8.8248
"2018-05-08",8.8073,8.85354,8.6799,8.8064,0,8.8064
"2018-05-09",8.7044,8.71044,8.61143,8.7087,0,8.7087
"2018-05-10",8.6442,8.66252,8.56786,8.64679,0,8.64679
"2018-05-13",8.58677,8.61526,8.5678,8.58681,0,8.58681
"2018-05-14",8.6349,8.75584,8.60609,8.6387,0,8.6387
"2018-05-15",8.69494,8.75927,8.6684,8.69419,0,8.69419
"2018-05-16",8.6931,8.75379,8.6782,8.6951,0,8.6951
"2018-05-17",8.73944,8.766,8.71602,8.7369,0,8.7369
"2018-05-20",8.76112,8.78107,8.69181,8.75884,0,8.75884
"2018-05-21",8.67399,8.70379,8.636,8.6736,0,8.6736
"2018-05-22",8.68124,8.80196,8.6791,8.68077,0,8.68077
"2018-05-23",8.74745,8.77105,8.72049,8.74655,0,8.74655
"2018-05-24",8.76142,8.78548,8.67437,8.7589,0,8.7589
"2018-05-27",8.73989,8.82136,8.7106,8.7348,0,8.7348
"2018-05-28",8.8235,8.97228,8.8067,8.8224,0,8.8224
"2018-05-29",8.97031,8.98603,8.79711,8.96893,0,8.96893
"2018-05-30",8.80931,8.85037,8.7472,8.81197,0,8.81197
"2018-05-31",8.81189,8.87107,8.77481,8.81247,0,8.81247
"2018-06-03",8.8179,8.8179,8.73363,8.8147,0,8.8147
"2018-06-04",8.75396,8.79134,8.73142,8.7509,0,8.7509
"2018-06-05",8.74041,8.75128,8.7026,8.7408,0,8.7408
"2018-06-06",8.72474,8.72538,8.6525,8.723,0,8.723
"2018-06-07",8.7022,8.77273,8.6895,8.70378,0,8.70378
"2018-06-10",8.69778,8.71471,8.6436,8.6949,0,8.6949
"2018-06-11",8.66774,8.6879,8.5914,8.663,0,8.663
"2018-06-12",8.63621,8.65253,8.5985,8.634,0,8.634
"2018-06-13",8.60452,8.72,8.57765,8.6055,0,8.6055
"2018-06-14",8.74809,8.82077,8.7334,8.7448,0,8.7448
"2018-06-17",8.7967,8.86947,8.7948,8.7981,0,8.7981
"2018-06-18",8.81767,8.94889,8.80617,8.81641,0,8.81641
"2018-06-19",8.89026,8.92567,8.86,8.89075,0,8.89075
"2018-06-20",8.8754,8.94776,8.86971,8.87746,0,8.87746
"2018-06-21",8.88753,8.89071,8.82576,8.88834,0,8.88834
"2018-06-24",8.8562,8.91572,8.849,8.85915,0,8.85915
"2018-06-25",8.84252,8.87385,8.81997,8.84449,0,8.84449
"2018-06-26",8.8788,8.9396,8.8727,8.87726,0,8.87726
"2018-06-27",8.97215,9.0353,8.9579,8.9685,0,8.9685
"2018-06-29",9.0229,9.0361,8.94825,8.95839,0,8.95839
