"","open","high","low","close","volume","adjusted"
"2018-01-02",170.160004,172.300003,169.259995,172.259995,25555900,170.901505
"2018-01-03",172.529999,174.550003,171.960007,172.229996,29517900,170.871735
"2018-01-04",172.539993,173.470001,172.080002,173.029999,22434600,171.665436
"2018-01-05",173.440002,175.369995,173.050003,175,23660000,173.619904
"2018-01-08",174.350006,175.610001,173.929993,174.350006,20567800,172.975037
"2018-01-09",174.550003,175.059998,173.410004,174.330002,21584000,172.9552
"2018-01-10",173.160004,174.300003,173,174.289993,23959900,172.915497
"2018-01-11",174.589996,175.490005,174.490005,175.279999,18667700,173.897705
"2018-01-12",176.179993,177.360001,175.649994,177.089996,25418100,175.69342
"2018-01-16",177.899994,179.389999,176.139999,176.190002,29565900,174.800537
"2018-01-17",176.149994,179.25,175.070007,179.100006,33888500,177.687576
"2018-01-18",179.369995,180.100006,178.25,179.259995,31193400,177.846313
"2018-01-19",178.610001,179.580002,177.410004,178.460007,32425100,177.052628
"2018-01-22",177.300003,177.779999,176.600006,177,27108600,175.604141
"2018-01-23",177.300003,179.440002,176.820007,177.039993,32689100,175.643814
"2018-01-24",177.25,177.300003,173.199997,174.220001,51105100,172.846054
"2018-01-25",174.509995,174.949997,170.529999,171.110001,41529000,169.760574
"2018-01-26",172,172,170.059998,171.509995,39143000,170.157425
"2018-01-29",170.160004,170.160004,167.070007,167.960007,50640400,166.635422
"2018-01-30",165.529999,167.369995,164.699997,166.970001,46048200,165.653244
"2018-01-31",166.869995,168.440002,166.5,167.429993,32478900,166.109604
"2018-02-01",167.169998,168.619995,166.759995,167.779999,47230800,166.456848
"2018-02-02",166,166.800003,160.100006,160.5,86593800,159.234253
"2018-02-05",159.100006,163.880005,156,156.490005,72738500,155.25589
"2018-02-06",154.830002,163.720001,154,163.029999,68243800,161.744293
"2018-02-07",163.089996,163.399994,159.070007,159.539993,51608600,158.281815
"2018-02-08",160.289993,161,155.029999,155.149994,54390500,153.926437
"2018-02-09",157.070007,157.889999,150.240005,156.410004,70672600,155.809189
"2018-02-12",158.5,163.889999,157.509995,162.710007,60819500,162.084991
"2018-02-13",161.949997,164.75,161.649994,164.339996,32549200,163.708725
"2018-02-14",163.039993,167.539993,162.880005,167.369995,40644900,166.727081
"2018-02-15",169.789993,173.089996,169,172.990005,51147200,172.3255
"2018-02-16",172.360001,174.820007,171.770004,172.429993,40176100,171.767639
"2018-02-20",172.050003,174.259995,171.419998,171.850006,33930500,171.18988
"2018-02-21",172.830002,174.119995,171.009995,171.070007,37471600,170.412872
"2018-02-22",171.800003,173.949997,171.710007,172.5,30991900,171.837372
"2018-02-23",173.669998,175.649994,173.539993,175.5,33812400,174.825851
"2018-02-26",176.350006,179.389999,176.210007,178.970001,38162200,178.282532
"2018-02-27",179.100006,180.479996,178.160004,178.389999,38928100,177.704758
"2018-02-28",179.259995,180.619995,178.050003,178.119995,37782100,177.435791
"2018-03-01",178.539993,179.779999,172.660004,175,48802000,174.327774
"2018-03-02",172.800003,176.300003,172.449997,176.210007,38454000,175.533142
"2018-03-05",175.210007,177.740005,174.520004,176.820007,28401400,176.140793
"2018-03-06",177.910004,178.25,176.130005,176.669998,23788500,175.991364
"2018-03-07",174.940002,175.850006,174.270004,175.029999,31703500,174.357666
"2018-03-08",175.479996,177.119995,175.070007,176.940002,23774100,176.26033
"2018-03-09",177.960007,180,177.389999,179.979996,32185200,179.288635
"2018-03-12",180.289993,182.389999,180.210007,181.720001,32207100,181.021957
"2018-03-13",182.589996,183.5,179.240005,179.970001,31693500,179.278687
"2018-03-14",180.320007,180.520004,177.809998,178.440002,29368400,177.754562
"2018-03-15",178.5,180.240005,178.070007,178.649994,22743800,177.963745
"2018-03-16",178.649994,179.119995,177.619995,178.020004,39404700,177.336182
"2018-03-19",177.320007,177.470001,173.660004,175.300003,33446800,174.626633
"2018-03-20",175.240005,176.800003,174.940002,175.240005,19649400,174.566864
"2018-03-21",175.039993,175.089996,171.259995,171.270004,37054900,170.612106
"2018-03-22",170,172.679993,168.600006,168.850006,41490800,168.201401
"2018-03-23",168.389999,169.919998,164.940002,164.940002,41028800,164.306427
"2018-03-26",168.070007,173.100006,166.440002,172.770004,37541200,172.106354
"2018-03-27",173.679993,175.149994,166.919998,168.339996,40922600,167.693359
"2018-03-28",167.25,170.020004,165.190002,166.479996,41668500,165.8405
"2018-03-29",167.809998,171.75,166.899994,167.779999,38398500,167.135513
"2018-04-02",166.639999,168.940002,164.470001,166.679993,37586800,166.039734
"2018-04-03",167.639999,168.75,164.880005,168.389999,30278000,167.743164
"2018-04-04",164.880005,172.009995,164.770004,171.610001,34605500,170.950806
"2018-04-05",172.580002,174.229996,172.080002,172.800003,26933200,172.13623
"2018-04-06",170.970001,172.479996,168.199997,168.380005,35005300,167.733215
"2018-04-09",169.880005,173.089996,169.850006,170.050003,29017700,169.39679
"2018-04-10",173,174,171.529999,173.25,28408600,172.584503
"2018-04-11",172.229996,173.919998,171.699997,172.440002,22431600,171.777618
"2018-04-12",173.410004,175,173.039993,174.139999,22889300,173.471085
"2018-04-13",174.779999,175.839996,173.850006,174.729996,25124300,174.058807
"2018-04-16",175.029999,176.190002,174.830002,175.820007,21578400,175.144638
"2018-04-17",176.490005,178.940002,176.410004,178.240005,26605400,177.555328
"2018-04-18",177.809998,178.820007,176.880005,177.839996,20754500,177.15686
"2018-04-19",173.759995,175.389999,172.660004,172.800003,34808800,172.13623
"2018-04-20",170.600006,171.220001,165.429993,165.720001,65491100,165.08342
"2018-04-23",166.830002,166.919998,164.089996,165.240005,36515500,164.60527
"2018-04-24",165.669998,166.330002,161.220001,162.940002,33692000,162.314102
"2018-04-25",162.619995,165.419998,162.410004,163.649994,28382100,163.021362
"2018-04-26",164.119995,165.729996,163.369995,164.220001,27963000,163.589188
"2018-04-27",164,164.330002,160.630005,162.320007,35655800,161.696487
"2018-04-30",162.130005,167.259995,161.839996,165.259995,42427400,164.625183
"2018-05-01",166.410004,169.199997,165.270004,169.100006,53569400,168.450439
"2018-05-02",175.229996,177.75,173.800003,176.570007,66539400,175.891754
"2018-05-03",175.880005,177.5,174.440002,176.889999,34068200,176.21051
"2018-05-04",178.25,184.25,178.169998,183.830002,56201300,183.123856
"2018-05-07",185.179993,187.669998,184.75,185.160004,42451400,184.448746
"2018-05-08",184.990005,186.220001,183.669998,186.050003,28402800,185.335327
"2018-05-09",186.550003,187.399994,185.220001,187.360001,23211200,186.640305
"2018-05-10",187.740005,190.369995,187.649994,190.039993,27989300,189.309998
"2018-05-11",189.490005,190.059998,187.449997,188.589996,26212200,188.589996
"2018-05-14",189.009995,189.529999,187.860001,188.149994,20778800,188.149994
"2018-05-15",186.779999,187.070007,185.100006,186.440002,23695200,186.440002
"2018-05-16",186.070007,188.460007,186,188.179993,19183100,188.179993
"2018-05-17",188,188.910004,186.360001,186.990005,17294000,186.990005
"2018-05-18",187.190002,187.809998,186.130005,186.309998,18297700,186.309998
"2018-05-21",188,189.270004,186.910004,187.630005,18400800,187.630005
"2018-05-22",188.380005,188.880005,186.779999,187.160004,15240700,187.160004
"2018-05-23",186.350006,188.5,185.759995,188.360001,19467900,188.360001
"2018-05-24",188.770004,188.839996,186.210007,188.149994,20401000,188.149994
"2018-05-25",188.229996,189.649994,187.649994,188.580002,17461000,188.580002
"2018-05-29",187.600006,188.75,186.869995,187.899994,22369000,187.899994
"2018-05-30",187.720001,188,186.779999,187.5,18690500,187.5
"2018-05-31",187.220001,188.229996,186.139999,186.869995,27482800,186.869995
"2018-06-01",187.990005,190.259995,187.75,190.240005,23250400,190.240005
"2018-06-04",191.639999,193.419998,191.350006,191.830002,26132000,191.830002
"2018-06-05",193.070007,193.940002,192.360001,193.309998,21566000,193.309998
"2018-06-06",193.630005,194.080002,191.919998,193.979996,20933600,193.979996
"2018-06-07",194.139999,194.199997,192.339996,193.460007,21347200,193.460007
"2018-06-08",191.169998,192,189.770004,191.699997,26656800,191.699997
"2018-06-11",191.350006,191.970001,190.210007,191.229996,18308500,191.229996
"2018-06-12",191.389999,192.610001,191.149994,192.279999,16911100,192.279999
"2018-06-13",192.419998,192.880005,190.440002,190.699997,21638400,190.699997
"2018-06-14",191.550003,191.570007,190.220001,190.800003,21610100,190.800003
"2018-06-15",190.029999,190.160004,188.259995,188.839996,61719200,188.839996
"2018-06-18",187.880005,189.220001,187.199997,188.740005,18484900,188.740005
"2018-06-19",185.139999,186.330002,183.449997,185.690002,33578500,185.690002
"2018-06-20",186.350006,187.199997,185.729996,186.5,20628700,186.5
"2018-06-21",187.25,188.350006,184.940002,185.460007,25711900,185.460007
"2018-06-22",186.119995,186.149994,184.699997,184.919998,27200400,184.919998
"2018-06-25",183.399994,184.919998,180.729996,182.169998,31663100,182.169998
"2018-06-26",182.990005,186.529999,182.539993,184.429993,24569200,184.429993
"2018-06-27",185.229996,187.279999,184.029999,184.160004,25285300,184.160004
"2018-06-28",184.100006,186.210007,183.800003,185.5,17356600,185.5
