date,180_low,180_high,360_low,360_high
2018-01-01,0,0,1.0075983333333334,1.7698888888888888
2018-01-02,0,0,1.0051966666666667,1.7697777777777777
2018-01-03,0,0,1.002795,1.7696666666666665
2018-01-04,0,0,1.0003933333333335,1.7695555555555553
2018-01-05,0,0,0.9979916666666668,1.7694444444444442
2018-01-06,0.20805,1.8023594444444444,0.9955900000000002,1.769333333333333
2018-01-07,0.20770000000000002,1.7947188888888888,0.9931883333333336,1.7692222222222218
2018-01-08,0.20735000000000003,1.787078333333333,0.9907866666666669,1.7691111111111106
2018-01-09,0.20700000000000005,1.7794377777777775,0.9883850000000003,1.7689999999999995
2018-01-10,0.20665000000000006,1.7717972222222218,0.9859833333333337,1.7688888888888883
2018-01-11,0.20630000000000007,1.7641566666666662,0.983581666666667,1.7687777777777771
2018-01-12,0.20595000000000008,1.7565161111111105,0.9811800000000004,1.768666666666666
2018-01-13,0.2056000000000001,1.7488755555555549,0.9787783333333337,1.7685555555555548
2018-01-14,0.2052500000000001,1.7412349999999992,0.9763766666666671,1.7684444444444436
2018-01-15,0.2049000000000001,1.7335944444444435,0.9739750000000005,1.7683333333333324
2018-01-16,0.20455000000000012,1.725953888888888,0.9715733333333338,1.7682222222222213
2018-01-17,0.20420000000000013,1.7183133333333322,0.9691716666666672,1.76811111111111
2018-01-18,0.20385000000000014,1.7106727777777766,0.9667700000000006,1.767999999999999
2018-01-19,0.20350000000000015,1.703032222222221,0.9643683333333339,1.7678888888888877
2018-01-20,0.20315000000000016,1.6953916666666653,0.9619666666666673,1.7677777777777766
2018-01-21,0.20280000000000017,1.6877511111111096,0.9595650000000007,1.7676666666666654
2018-01-22,0.20245000000000019,1.680110555555554,0.957163333333334,1.7675555555555542
2018-01-23,0.2021000000000002,1.6724699999999983,0.9547616666666674,1.767444444444443
2018-01-24,0.2017500000000002,1.6648294444444427,0.9523600000000008,1.7673333333333319
2018-01-25,0.20140000000000022,1.657188888888887,0.9499583333333341,1.7672222222222207
2018-01-26,0.20105000000000023,1.6495483333333314,0.9475566666666675,1.7671111111111095
2018-01-27,0.20070000000000024,1.6419077777777757,0.9451550000000009,1.7669999999999983
2018-01-28,0.20035000000000025,1.63426722222222,0.9427533333333342,1.7668888888888872
2018-01-29,0.20000000000000026,1.6266266666666644,0.9403516666666676,1.766777777777776
2018-01-30,0.19965000000000027,1.6189861111111088,0.937950000000001,1.7666666666666648
2018-01-31,0.19930000000000028,1.6113455555555531,0.9355483333333343,1.7665555555555537
2018-02-01,0.1989500000000003,1.6037049999999975,0.9331466666666677,1.7664444444444425
2018-02-02,0.1986000000000003,1.5960644444444418,0.930745000000001,1.7663333333333313
2018-02-03,0.19825000000000031,1.5884238888888862,0.9283433333333344,1.7662222222222201
2018-02-04,0.19790000000000033,1.5807833333333305,0.9259416666666678,1.766111111111109
2018-02-05,0.19755000000000034,1.573142777777775,0.9235400000000011,1.7659999999999978
2018-02-06,0.19720000000000035,1.5655022222222192,0.9211383333333345,1.7658888888888866
2018-02-07,0.19685000000000036,1.5578616666666636,0.9187366666666679,1.7657777777777754
2018-02-08,0.19650000000000037,1.550221111111108,0.9163350000000012,1.7656666666666643
2018-02-09,0.19615000000000038,1.5425805555555523,0.9139333333333346,1.765555555555553
2018-02-10,0.1958000000000004,1.5349399999999966,0.911531666666668,1.765444444444442
2018-02-11,0.1954500000000004,1.527299444444441,0.9091300000000013,1.7653333333333308
2018-02-12,0.1951000000000004,1.5196588888888853,0.9067283333333347,1.7652222222222196
2018-02-13,0.19475000000000042,1.5120183333333297,0.904326666666668,1.7651111111111084
2018-02-14,0.19440000000000043,1.504377777777774,0.9019250000000014,1.7649999999999972
2018-02-15,0.19405000000000044,1.4967372222222184,0.8995233333333348,1.764888888888886
2018-02-16,0.19370000000000046,1.4890966666666627,0.8971216666666681,1.764777777777775
2018-02-17,0.19335000000000047,1.481456111111107,0.8947200000000015,1.7646666666666637
2018-02-18,0.19300000000000048,1.4738155555555514,0.8923183333333349,1.7645555555555525
2018-02-19,0.1926500000000005,1.4661749999999958,0.8899166666666682,1.7644444444444414
2018-02-20,0.1923000000000005,1.4585344444444401,0.8875150000000016,1.7643333333333302
2018-02-21,0.1919500000000005,1.4508938888888845,0.885113333333335,1.764222222222219
2018-02-22,0.19160000000000052,1.4432533333333288,0.8827116666666683,1.7641111111111079
2018-02-23,0.19125000000000053,1.4356127777777732,0.8803100000000017,1.7639999999999967
2018-02-24,0.19090000000000054,1.4279722222222175,0.8779083333333351,1.7638888888888855
2018-02-25,0.19055000000000055,1.4203316666666619,0.8755066666666684,1.7637777777777743
2018-02-26,0.19020000000000056,1.4126911111111062,0.8731050000000018,1.7636666666666632
2018-02-27,0.18985000000000057,1.4050505555555506,0.8707033333333352,1.763555555555552
2018-02-28,0.18950000000000058,1.397409999999995,0.8683016666666685,1.7634444444444408
2018-03-01,0.1891500000000006,1.3897694444444393,0.8659000000000019,1.7633333333333296
2018-03-02,0.1888000000000006,1.3821288888888836,0.8634983333333353,1.7632222222222185
2018-03-03,0.18845000000000062,1.374488333333328,0.8610966666666686,1.7631111111111073
2018-03-04,0.18810000000000063,1.3668477777777723,0.858695000000002,1.7629999999999961
2018-03-05,0.18775000000000064,1.3592072222222167,0.8562933333333353,1.762888888888885
2018-03-06,0.18740000000000065,1.351566666666661,0.8538916666666687,1.7627777777777738
2018-03-07,0.18705000000000066,1.3439261111111054,0.8514900000000021,1.7626666666666626
2018-03-08,0.18670000000000067,1.3362855555555497,0.8490883333333354,1.7625555555555514
