date,180_low,180_high,360_low,360_high
2018-01-02,0,0,142.25075299166667,143.3846369
2018-01-03,0,0,142.20150298333334,143.34927580000002
2018-01-04,133.25150298333332,156.05077177222222,142.152252975,143.31391470000003
2018-01-05,133.20300296666665,155.95154954444445,142.10300296666668,143.27855360000004
2018-01-08,133.15450294999997,155.85232731666667,142.05375295833335,143.24319250000005
2018-01-09,133.1060029333333,155.7531050888889,142.00450295000002,143.20783140000006
2018-01-10,133.0575029166666,155.65388286111113,141.95525294166669,143.17247030000007
2018-01-11,133.00900289999993,155.55466063333336,141.90600293333335,143.13710920000008
2018-01-12,132.96050288333325,155.45543840555558,141.85675292500002,143.1017481000001
2018-01-16,132.91200286666657,155.3562161777778,141.8075029166667,143.0663870000001
2018-01-17,132.8635028499999,155.25699395000004,141.75825290833336,143.03102590000012
2018-01-18,132.8150028333332,155.15777172222226,141.70900290000003,142.99566480000013
2018-01-19,132.76650281666653,155.0585494944445,141.6597528916667,142.96030370000014
2018-01-22,132.71800279999985,154.95932726666672,141.61050288333337,142.92494260000015
2018-01-23,132.66950278333317,154.86010503888895,141.56125287500004,142.88958150000016
2018-01-24,132.6210027666665,154.76088281111117,141.5120028666667,142.85422040000017
2018-01-25,132.5725027499998,154.6616605833334,141.46275285833337,142.81885930000018
2018-01-26,132.52400273333313,154.56243835555563,141.41350285000004,142.7834982000002
2018-01-29,132.47550271666645,154.46321612777786,141.3642528416667,142.7481371000002
2018-01-30,132.42700269999978,154.36399390000008,141.31500283333338,142.71277600000022
2018-01-31,132.3785026833331,154.2647716722223,141.26575282500005,142.67741490000023
2018-02-01,132.33000266666642,154.16554944444454,141.21650281666672,142.64205380000024
2018-02-02,132.28150264999974,154.06632721666676,141.1672528083334,142.60669270000025
2018-02-05,132.23300263333306,153.967104988889,141.11800280000006,142.57133160000026
2018-02-06,132.18450261666638,153.86788276111122,141.06875279166672,142.53597050000027
2018-02-07,132.1360025999997,153.76866053333345,141.0195027833334,142.5006094000003
2018-02-08,132.08750258333302,153.66943830555567,140.97025277500006,142.4652483000003
2018-02-09,132.03900256666634,153.5702160777779,140.92100276666673,142.4298872000003
2018-02-12,131.99050254999966,153.47099385000013,140.8717527583334,142.39452610000032
2018-02-13,131.94200253333298,153.37177162222235,140.82250275000007,142.35916500000033
2018-02-14,131.8935025166663,153.27254939444458,140.77325274166674,142.32380390000034
2018-02-15,131.84500249999962,153.1733271666668,140.7240027333334,142.28844280000035
2018-02-16,131.79650248333294,153.07410493888904,140.67475272500008,142.25308170000037
2018-02-20,131.74800246666626,152.97488271111126,140.62550271666674,142.21772060000038
2018-02-21,131.69950244999958,152.8756604833335,140.5762527083334,142.1823595000004
2018-02-22,131.6510024333329,152.77643825555572,140.52700270000008,142.1469984000004
2018-02-23,131.60250241666623,152.67721602777794,140.47775269166675,142.1116373000004
2018-02-26,131.55400239999955,152.57799380000017,140.42850268333342,142.07627620000042
2018-02-27,131.50550238333287,152.4787715722224,140.3792526750001,142.04091510000043
2018-02-28,131.4570023666662,152.37954934444463,140.33000266666676,142.00555400000044
2018-03-01,131.4085023499995,152.28032711666685,140.28075265833343,141.97019290000046
2018-03-02,131.36000233333283,152.18110488888908,140.2315026500001,141.93483180000047
2018-03-05,131.31150231666615,152.0818826611113,140.18225264166676,141.89947070000048
2018-03-06,131.26300229999947,151.98266043333354,140.13300263333343,141.8641096000005
2018-03-07,131.2145022833328,151.88343820555576,140.0837526250001,141.8287485000005
2018-03-08,131.1660022666661,151.784215977778,140.03450261666677,141.7933874000005
2018-03-09,131.11750224999943,151.68499375000022,139.98525260833344,141.75802630000052
2018-03-12,131.06900223333275,151.58577152222244,139.9360026000001,141.72266520000053
2018-03-13,131.02050221666607,151.48654929444467,139.88675259166678,141.68730410000055
2018-03-14,130.9720021999994,151.3873270666669,139.83750258333345,141.65194300000056
2018-03-15,130.92350218333272,151.28810483888913,139.78825257500012,141.61658190000057
2018-03-16,130.87500216666604,151.18888261111135,139.73900256666678,141.58122080000058
2018-03-19,130.82650214999936,151.08966038333358,139.68975255833345,141.5458597000006
2018-03-20,130.77800213333268,150.9904381555558,139.64050255000012,141.5104986000006
2018-03-21,130.729502116666,150.89121592777803,139.5912525416668,141.4751375000006
2018-03-22,130.68100209999932,150.79199370000026,139.54200253333346,141.43977640000062
2018-03-23,130.63250208333264,150.6927714722225,139.49275252500013,141.40441530000064
2018-03-26,130.58400206666596,150.59354924444472,139.4435025166668,141.36905420000065
2018-03-27,130.53550204999928,150.49432701666694,139.39425250833347,141.33369310000066
2018-03-28,130.4870020333326,150.39510478888917,139.34500250000013,141.29833200000067
2018-03-29,130.43850201666592,150.2958825611114,139.2957524916668,141.26297090000068
2018-04-02,130.39000199999924,150.19666033333363,139.24650248333347,141.2276098000007
2018-04-03,130.34150198333256,150.09743810555585,139.19725247500014,141.1922487000007
2018-04-04,130.29300196666588,149.99821587777808,139.1480024666668,141.15688760000072
2018-04-05,130.2445019499992,149.8989936500003,139.09875245833348,141.12152650000073
2018-04-06,130.19600193333252,149.79977142222253,139.04950245000015,141.08616540000074
2018-04-09,130.14750191666585,149.70054919444476,139.00025244166682,141.05080430000075
2018-04-10,130.09900189999917,149.601326966667,138.95100243333349,141.01544320000076
2018-04-11,130.0505018833325,149.50210473888922,138.90175242500015,140.98008210000077
2018-04-12,130.0020018666658,149.40288251111144,138.85250241666682,140.94472100000078
2018-04-13,129.95350184999913,149.30366028333367,138.8032524083335,140.9093599000008
2018-04-16,129.90500183333245,149.2044380555559,138.75400240000016,140.8739988000008
2018-04-17,129.85650181666577,149.10521582777812,138.70475239166683,140.83863770000082
2018-04-18,129.8080017999991,149.00599360000035,138.6555023833335,140.80327660000083
2018-04-19,129.7595017833324,148.90677137222258,138.60625237500017,140.76791550000084
2018-04-20,129.71100176666573,148.8075491444448,138.55700236666684,140.73255440000085
2018-04-23,129.66250174999905,148.70832691666703,138.5077523583335,140.69719330000086
2018-04-24,129.61400173333237,148.60910468888926,138.45850235000017,140.66183220000087
2018-04-25,129.5655017166657,148.5098824611115,138.40925234166684,140.62647110000088
2018-04-26,129.517001699999,148.41066023333372,138.3600023333335,140.5911100000009
2018-04-27,129.46850168333233,148.31143800555594,138.31075232500018,140.5557489000009
2018-04-30,129.42000166666566,148.21221577777817,138.26150231666685,140.52038780000092
2018-05-01,129.37150164999898,148.1129935500004,138.21225230833352,140.48502670000093
2018-05-02,129.3230016333323,148.01377132222262,138.1630023000002,140.44966560000094
2018-05-03,129.27450161666562,147.91454909444485,138.11375229166686,140.41430450000095
2018-05-04,129.22600159999894,147.81532686666708,138.06450228333352,140.37894340000096
2018-05-07,129.17750158333226,147.7161046388893,138.0152522750002,140.34358230000097
2018-05-08,129.12900156666558,147.61688241111153,137.96600226666686,140.308221200001
2018-05-09,129.0805015499989,147.51766018333376,137.91675225833353,140.272860100001
2018-05-10,129.03200153333222,147.418437955556,137.8675022500002,140.237499000001
2018-05-11,128.98350151666554,147.31921572777821,137.81825224166687,140.20213790000102
2018-05-14,128.93500149999886,147.21999350000044,137.76900223333354,140.16677680000103
2018-05-15,128.88650148333218,147.12077127222267,137.7197522250002,140.13141570000104
2018-05-16,128.8380014666655,147.0215490444449,137.67050221666688,140.09605460000105
2018-05-17,128.78950144999882,146.92232681666712,137.62125220833354,140.06069350000107
2018-05-18,128.74100143333214,146.82310458888935,137.5720022000002,140.02533240000108
2018-05-21,128.69250141666546,146.72388236111158,137.52275219166688,139.9899713000011
2018-05-22,128.64400139999879,146.6246601333338,137.47350218333355,139.9546102000011
2018-05-23,128.5955013833321,146.52543790555603,137.42425217500022,139.9192491000011
2018-05-24,128.54700136666543,146.42621567777826,137.3750021666669,139.88388800000112
2018-05-25,128.49850134999875,146.3269934500005,137.32575215833356,139.84852690000113
2018-05-29,128.45000133333207,146.2277712222227,137.27650215000023,139.81316580000114
2018-05-30,128.4015013166654,146.12854899444494,137.2272521416669,139.77780470000116
2018-05-31,128.3530012999987,146.02932676666717,137.17800213333356,139.74244360000117
2018-06-01,128.30450128333203,145.9301045388894,137.12875212500023,139.70708250000118
2018-06-04,128.25600126666535,145.83088231111162,137.0795021166669,139.6717214000012
2018-06-05,128.20750124999867,145.73166008333385,137.03025210833357,139.6363603000012
2018-06-06,128.159001233332,145.63243785555608,136.98100210000024,139.6009992000012
2018-06-07,128.1105012166653,145.5332156277783,136.9317520916669,139.56563810000122
2018-06-08,128.06200119999863,145.43399340000053,136.88250208333358,139.53027700000123
2018-06-11,128.01350118333195,145.33477117222276,136.83325207500025,139.49491590000125
2018-06-12,127.96500116666529,145.235548944445,136.78400206666691,139.45955480000126
2018-06-13,127.91650114999862,145.1363267166672,136.73475205833358,139.42419370000127
2018-06-14,127.86800113333196,145.03710448888944,136.68550205000025,139.38883260000128
2018-06-15,127.8195011166653,144.93788226111167,136.63625204166692,139.3534715000013
2018-06-18,127.77100109999863,144.8386600333339,136.5870020333336,139.3181104000013
2018-06-19,127.72250108333196,144.73943780555612,136.53775202500026,139.2827493000013
2018-06-20,127.6740010666653,144.64021557777835,136.48850201666693,139.24738820000132
2018-06-21,127.62550104999863,144.54099335000058,136.4392520083336,139.21202710000134
2018-06-22,127.57700103333197,144.4417711222228,136.39000200000027,139.17666600000135
2018-06-25,127.5285010166653,144.34254889444503,136.34075199166693,139.14130490000136
2018-06-26,127.48000099999864,144.24332666666726,136.2915019833336,139.10594380000137
2018-06-27,127.43150098333197,144.14410443888949,136.24225197500027,139.07058270000138
2018-06-28,127.3830009666653,144.0448822111117,136.19300196666694,139.0352216000014
2018-06-29,127.33450094999864,143.94565998333394,136.1437519583336,138.9998605000014
2018-07-02,127.28600093333198,143.84643775555617,136.09450195000028,138.96449940000142
2018-07-03,124.57,138.289993,124.57,156.149994
