date,180_low,180_high,360_low,360_high
2018-01-02,116.57555257222222,123.56577377222222,0,0
2018-01-03,115.95110814444445,123.54155154444443,0,0
2018-01-04,115.32666371666667,123.51732931666665,0,0
2018-01-05,114.7022192888889,123.49310708888886,0,0
2018-01-08,114.07777486111112,123.46888486111108,0,0
2018-01-09,113.45333043333335,123.4446626333333,0,0
2018-01-10,112.82888600555557,123.42044040555551,0,0
2018-01-11,112.2044415777778,123.39621817777773,0,0
2018-01-12,111.57999715000003,123.37199594999994,0,0
2018-01-16,110.95555272222225,123.34777372222216,0,0
2018-01-17,110.33110829444448,123.32355149444437,0,0
2018-01-18,109.7066638666667,123.29932926666659,0,0
2018-01-19,109.08221943888893,123.2751070388888,0,0
2018-01-22,108.45777501111115,123.25088481111102,0,0
2018-01-23,107.83333058333338,123.22666258333324,0,0
2018-01-24,107.2088861555556,123.20244035555545,0,0
2018-01-25,106.58444172777783,123.17821812777767,0,0
2018-01-26,105.95999730000005,123.15399589999988,0,0
2018-01-29,105.33555287222228,123.1297736722221,0,0
2018-01-30,104.7111084444445,123.10555144444432,0,0
2018-01-31,104.08666401666673,123.08132921666653,0,0
2018-02-01,103.46221958888896,123.05710698888875,0,0
2018-02-02,102.83777516111118,123.03288476111096,0,0
2018-02-05,102.21333073333341,123.00866253333318,0,0
2018-02-06,101.58888630555563,122.9844403055554,0,0
2018-02-07,100.96444187777786,122.96021807777761,0,0
2018-02-08,100.33999745000008,122.93599584999983,0,0
2018-02-09,99.71555302222231,122.91177362222204,0,0
2018-02-12,99.09110859444453,122.88755139444426,0,0
2018-02-13,98.46666416666676,122.86332916666647,0,0
2018-02-14,97.84221973888899,122.83910693888869,0,0
2018-02-15,97.21777531111121,122.8148847111109,0,0
2018-02-16,96.59333088333344,122.79066248333312,0,0
2018-02-20,95.96888645555566,122.76644025555534,0,0
2018-02-21,95.34444202777789,122.74221802777755,0,0
2018-02-22,94.71999760000011,122.71799579999977,0,0
2018-02-23,94.09555317222234,122.69377357222199,0,0
2018-02-26,93.47110874444456,122.6695513444442,0,0
2018-02-27,92.84666431666679,122.64532911666642,0,0
2018-02-28,92.22221988888901,122.62110688888863,0,0
2018-03-01,91.59777546111124,122.59688466111085,0,0
2018-03-02,90.97333103333347,122.57266243333306,0,0
2018-03-05,90.34888660555569,122.54844020555528,0,0
2018-03-06,89.72444217777792,122.5242179777775,0,0
2018-03-07,89.09999775000014,122.49999574999971,0,0
2018-03-08,88.47555332222237,122.47577352222193,0,0
2018-03-09,87.8511088944446,122.45155129444414,0,0
2018-03-12,87.22666446666682,122.42732906666636,0,0
2018-03-13,86.60222003888904,122.40310683888858,0,0
2018-03-14,85.97777561111127,122.37888461111079,0,0
2018-03-15,85.3533311833335,122.35466238333301,0,0
2018-03-16,84.72888675555572,122.33044015555522,0,0
2018-03-19,84.10444232777795,122.30621792777744,0,0
2018-03-20,83.47999790000017,122.28199569999965,0,0
2018-03-21,82.8555534722224,122.25777347222187,0,0
2018-03-22,82.23110904444462,122.23355124444409,0,0
2018-03-23,81.60666461666685,122.2093290166663,0,0
2018-03-26,80.98222018888907,122.18510678888852,0,0
2018-03-27,80.3577757611113,122.16088456111073,0,0
2018-03-28,79.73333133333352,122.13666233333295,0,0
2018-03-29,79.10888690555575,122.11244010555517,0,0
2018-04-02,78.48444247777798,122.08821787777738,0,0
2018-04-03,77.8599980500002,122.0639956499996,0,0
2018-04-04,77.23555362222243,122.03977342222181,0,0
2018-04-05,76.61110919444465,122.01555119444403,0,0
2018-04-06,75.98666476666688,121.99132896666625,0,0
2018-04-09,75.3622203388891,121.96710673888846,0,0
2018-04-10,74.73777591111133,121.94288451111068,0,0
2018-04-11,74.11333148333355,121.91866228333289,0,0
2018-04-12,73.48888705555578,121.89444005555511,0,0
2018-04-13,72.864442627778,121.87021782777732,0,0
2018-04-16,72.23999820000023,121.84599559999954,0,0
2018-04-17,71.61555377222246,121.82177337222176,0,0
2018-04-18,70.99110934444468,121.79755114444397,0,0
2018-04-19,70.3666649166669,121.77332891666619,0,0
2018-04-20,69.74222048888913,121.7491066888884,0,0
2018-04-23,69.11777606111136,121.72488446111062,0,0
2018-04-24,68.49333163333358,121.70066223333284,0,0
2018-04-25,67.86888720555581,121.67644000555505,0,0
2018-04-26,67.24444277777803,121.65221777777727,0,0
2018-04-27,66.61999835000026,121.62799554999948,0,0
2018-04-30,65.99555392222248,121.6037733222217,0,0
2018-05-01,65.37110949444471,121.57955109444391,0,0
2018-05-02,64.74666506666694,121.55532886666613,0,0
2018-05-03,64.12222063888916,121.53110663888835,0,0
2018-05-04,63.497776211111386,121.50688441111056,0,0
2018-05-07,62.87333178333361,121.48266218333278,0,0
2018-05-08,62.24888735555584,121.458439955555,0,0
2018-05-09,61.62444292777806,121.43421772777721,0,0
2018-05-10,60.99999850000029,121.40999549999943,0,0
2018-05-11,60.37555407222251,121.38577327222164,0,0
2018-05-14,59.75110964444474,121.36155104444386,0,0
2018-05-15,59.126665216666964,121.33732881666607,0,0
2018-05-16,58.50222078888919,121.31310658888829,0,0
2018-05-17,57.877776361111415,121.2888843611105,0,0
2018-05-18,57.25333193333364,121.26466213333272,0,0
2018-05-21,56.628887505555866,121.24043990555494,0,0
2018-05-22,56.00444307777809,121.21621767777715,0,0
2018-05-23,55.37999865000032,121.19199544999937,0,0
2018-05-24,54.75555422222254,121.16777322222158,0,0
2018-05-25,54.13110979444477,121.1435509944438,0,0
2018-05-29,53.506665366666994,121.11932876666602,0,0
2018-05-30,52.88222093888922,121.09510653888823,0,0
