date,180_low,180_high,360_low,360_high
2017-07-11,0,0,117.2721666611111,159.4246111138889
2017-07-12,0,0,117.22433332222221,159.34922222777777
2017-07-13,0,0,117.17649998333331,159.27383334166666
2017-07-14,0,0,117.12866664444442,159.19844445555555
2017-07-17,0,0,117.08083330555553,159.12305556944443
2017-07-18,0,0,117.03299996666664,159.04766668333332
2017-07-19,0,0,116.98516662777774,158.9722777972222
2017-07-20,0,0,116.93733328888885,158.8968889111111
2017-07-21,0,0,116.88949994999996,158.82150002499998
2017-07-24,0,0,116.84166661111107,158.74611113888886
2017-07-25,0,0,116.79383327222217,158.67072225277775
2017-07-26,0,0,116.74599993333328,158.59533336666664
2017-07-27,0,0,116.69816659444439,158.51994448055552
2017-07-28,0,0,116.6503332555555,158.4445555944444
2017-07-31,0,0,116.6024999166666,158.3691667083333
2017-08-01,0,0,116.55466657777771,158.29377782222218
2017-08-02,0,0,116.50683323888882,158.21838893611107
2017-08-03,0,0,116.45899989999992,158.14300004999996
2017-08-04,0,0,116.41116656111103,158.06761116388884
2017-08-07,0,0,116.36333322222214,157.99222227777773
2017-08-08,0,0,116.31549988333325,157.91683339166661
2017-08-09,0,0,116.26766654444435,157.8414445055555
2017-08-10,0,0,116.21983320555546,157.7660556194444
2017-08-11,0,0,116.17199986666657,157.69066673333327
2017-08-14,0,0,116.12416652777767,157.61527784722216
2017-08-15,0,0,116.07633318888878,157.53988896111105
2017-08-16,0,0,116.02849984999989,157.46450007499993
2017-08-17,0,0,115.980666511111,157.38911118888882
2017-08-18,0,0,115.9328331722221,157.3137223027777
2017-08-21,0,0,115.88499983333321,157.2383334166666
2017-08-22,0,0,115.83716649444432,157.16294453055548
2017-08-23,0,0,115.78933315555543,157.08755564444436
2017-08-24,0,0,115.74149981666653,157.01216675833325
2017-08-25,0,0,115.69366647777764,156.93677787222214
2017-08-28,0,0,115.64583313888875,156.86138898611102
2017-08-29,0,0,115.59799979999985,156.7860000999999
2017-08-30,0,0,115.55016646111096,156.7106112138888
2017-08-31,0,0,115.50233312222207,156.63522232777768
2017-09-01,0,0,115.45449978333318,156.55983344166657
2017-09-05,0,0,115.40666644444428,156.48444455555546
2017-09-06,0,0,115.35883310555539,156.40905566944434
2017-09-07,0,0,115.3109997666665,156.33366678333323
2017-09-08,0,0,115.2631664277776,156.25827789722211
2017-09-11,0,0,115.21533308888871,156.182889011111
2017-09-12,0,0,115.16749974999982,156.1075001249999
2017-09-13,0,0,115.11966641111093,156.03211123888877
2017-09-14,0,0,115.07183307222203,155.95672235277766
2017-09-15,0,0,115.02399973333314,155.88133346666655
2017-09-18,0,0,114.97616639444425,155.80594458055543
2017-09-19,0,0,114.92833305555536,155.73055569444432
2017-09-20,0,0,114.88049971666646,155.6551668083332
2017-09-21,0,0,114.83266637777757,155.5797779222221
2017-09-22,0,0,114.78483303888868,155.50438903611098
2017-09-25,0,0,114.73699969999979,155.42900014999987
2017-09-26,0,0,114.68916636111089,155.35361126388875
2017-09-27,0,0,114.641333022222,155.27822237777764
2017-09-28,0,0,114.5934996833331,155.20283349166652
2017-09-29,0,0,114.54566634444421,155.1274446055554
2017-10-02,0,0,114.49783300555532,155.0520557194443
2017-10-03,0,0,114.44999966666643,154.97666683333318
2017-10-04,0,0,114.40216632777754,154.90127794722207
2017-10-05,0,0,114.35433298888864,154.82588906111096
2017-10-06,0,0,114.30649964999975,154.75050017499984
2017-10-09,0,0,114.25866631111086,154.67511128888873
2017-10-10,0,0,114.21083297222197,154.59972240277762
2017-10-11,0,0,114.16299963333307,154.5243335166665
2017-10-12,0,0,114.11516629444418,154.4489446305554
2017-10-13,0,0,114.06733295555529,154.37355574444427
2017-10-16,0,0,114.0194996166664,154.29816685833316
2017-10-17,0,0,113.9716662777775,154.22277797222205
2017-10-18,0,0,113.92383293888861,154.14738908611093
2017-10-19,0,0,113.87599959999972,154.07200019999982
2017-10-20,0,0,113.82816626111082,153.9966113138887
2017-10-23,0,0,113.78033292222193,153.9212224277776
2017-10-24,0,0,113.73249958333304,153.84583354166648
2017-10-25,0,0,113.68466624444414,153.77044465555537
2017-10-26,0,0,113.63683290555525,153.69505576944425
2017-10-27,0,0,113.58899956666636,153.61966688333314
2017-10-30,0,0,113.54116622777747,153.54427799722203
2017-10-31,0,0,113.49333288888857,153.4688891111109
2017-11-01,0,0,113.44549954999968,153.3935002249998
2017-11-02,0,0,113.39766621111079,153.31811133888868
2017-11-03,0,0,113.3498328722219,153.24272245277757
2017-11-06,0,0,113.301999533333,153.16733356666646
2017-11-07,0,0,113.25416619444411,153.09194468055534
2017-11-08,0,0,113.20633285555522,153.01655579444423
2017-11-09,0,0,113.15849951666632,152.94116690833312
2017-11-10,0,0,113.11066617777743,152.865778022222
2017-11-13,0,0,113.06283283888854,152.7903891361109
2017-11-14,0,0,113.01499949999965,152.71500024999978
2017-11-15,0,0,112.96716616111075,152.63961136388866
2017-11-16,0,0,112.91933282222186,152.56422247777755
2017-11-17,0,0,112.87149948333297,152.48883359166643
2017-11-20,0,0,112.82366614444408,152.41344470555532
2017-11-21,0,0,112.77583280555518,152.3380558194442
2017-11-22,0,0,112.72799946666629,152.2626669333331
2017-11-24,0,0,112.6801661277774,152.18727804722198
2017-11-27,0,0,112.6323327888885,152.11188916111087
2017-11-28,0,0,112.58449944999961,152.03650027499975
2017-11-29,0,0,112.53666611111072,151.96111138888864
2017-11-30,0,0,112.48883277222183,151.88572250277753
2017-12-01,0,0,112.44099943333293,151.8103336166664
2017-12-04,0,0,112.39316609444404,151.7349447305553
