date,180_low,180_high,360_low,360_high
2018-01-02,0,0,234.204996,235.4769237
2018-01-03,0,0,234.179996,235.24384039999998
2018-01-04,224.94299589444444,288.57850002777775,234.15499599999998,235.01075709999998
2018-01-05,224.65599578888887,288.4070000555555,234.12999599999998,234.77767379999997
2018-01-08,224.3689956833333,288.23550008333325,234.10499599999997,234.54459049999997
2018-01-09,224.08199557777775,288.064000111111,234.07999599999997,234.31150719999997
2018-01-10,223.79499547222218,287.89250013888875,234.05499599999996,234.07842389999996
2018-01-11,223.50799536666662,287.7210001666665,234.02999599999995,233.84534059999996
2018-01-12,223.22099526111106,287.54950019444425,234.00499599999995,233.61225729999995
2018-01-16,222.9339951555555,287.378000222222,233.97999599999994,233.37917399999995
2018-01-17,222.64699504999993,287.20650024999975,233.95499599999994,233.14609069999995
2018-01-18,222.35999494444437,287.0350002777775,233.92999599999993,232.91300739999994
2018-01-19,222.0729948388888,286.86350030555525,233.90499599999993,232.67992409999994
2018-01-22,221.78599473333324,286.692000333333,233.87999599999992,232.44684079999993
2018-01-23,221.49899462777768,286.52050036111075,233.85499599999991,232.21375749999993
2018-01-24,221.2119945222221,286.3490003888885,233.8299959999999,231.98067419999992
2018-01-25,220.92499441666655,286.17750041666625,233.8049959999999,231.74759089999992
2018-01-26,220.637994311111,286.006000444444,233.7799959999999,231.51450759999992
2018-01-29,220.35099420555542,285.83450047222175,233.7549959999999,231.2814242999999
2018-01-30,220.06399409999986,285.6630004999995,233.7299959999999,231.0483409999999
2018-01-31,219.7769939944443,285.49150052777725,233.70499599999988,230.8152576999999
2018-02-01,219.48999388888873,285.320000555555,233.67999599999987,230.5821743999999
2018-02-02,219.20299378333317,285.14850058333275,233.65499599999987,230.3490910999999
2018-02-05,218.9159936777776,284.9770006111105,233.62999599999986,230.1160077999999
2018-02-06,218.62899357222204,284.80550063888825,233.60499599999986,229.8829244999999
2018-02-07,218.34199346666648,284.634000666666,233.57999599999985,229.64984119999988
2018-02-08,218.05499336111092,284.46250069444375,233.55499599999985,229.41675789999988
2018-02-09,217.76799325555535,284.2910007222215,233.52999599999984,229.18367459999988
2018-02-12,217.4809931499998,284.11950074999925,233.50499599999984,228.95059129999987
2018-02-13,217.19399304444423,283.948000777777,233.47999599999983,228.71750799999987
2018-02-14,216.90699293888866,283.77650080555475,233.45499599999982,228.48442469999986
2018-02-15,216.6199928333331,283.6050008333325,233.42999599999982,228.25134139999986
2018-02-16,216.33299272777754,283.43350086111025,233.4049959999998,228.01825809999985
2018-02-20,216.04599262222197,283.262000888888,233.3799959999998,227.78517479999985
2018-02-21,215.7589925166664,283.09050091666575,233.3549959999998,227.55209149999985
2018-02-22,215.47199241111085,282.9190009444435,233.3299959999998,227.31900819999984
2018-02-23,215.18499230555528,282.74750097222125,233.3049959999998,227.08592489999984
2018-02-26,214.89799219999972,282.576000999999,233.27999599999978,226.85284159999983
2018-02-27,214.61099209444416,282.40450102777675,233.25499599999978,226.61975829999983
2018-02-28,214.3239919888886,282.2330010555545,233.22999599999977,226.38667499999983
2018-03-01,214.03699188333303,282.06150108333225,233.20499599999977,226.15359169999982
2018-03-02,213.74999177777747,281.89000111111,233.17999599999976,225.92050839999982
2018-03-05,213.4629916722219,281.71850113888775,233.15499599999976,225.6874250999998
2018-03-06,213.17599156666634,281.5470011666655,233.12999599999975,225.4543417999998
2018-03-07,212.88899146111078,281.37550119444325,233.10499599999974,225.2212584999998
2018-03-08,212.6019913555552,281.204001222221,233.07999599999974,224.9881751999998
2018-03-09,212.31499124999965,281.03250124999875,233.05499599999973,224.7550918999998
2018-03-12,212.0279911444441,280.8610012777765,233.02999599999973,224.5220085999998
2018-03-13,211.74099103888852,280.68950130555424,233.00499599999972,224.2889252999998
2018-03-14,211.45399093333296,280.518001333332,232.97999599999972,224.05584199999979
2018-03-15,211.1669908277774,280.34650136110974,232.9549959999997,223.82275869999978
2018-03-16,210.87999072222183,280.1750013888875,232.9299959999997,223.58967539999978
2018-03-19,210.59299061666627,280.00350141666524,232.9049959999997,223.35659209999977
2018-03-20,210.3059905111107,279.832001444443,232.8799959999997,223.12350879999977
2018-03-21,210.01899040555514,279.66050147222074,232.8549959999997,222.89042549999976
2018-03-22,209.73199029999958,279.4890014999985,232.82999599999968,222.65734219999976
2018-03-23,209.44499019444402,279.31750152777624,232.80499599999968,222.42425889999976
2018-03-26,209.15799008888845,279.146001555554,232.77999599999967,222.19117559999975
2018-03-27,208.8709899833329,278.97450158333174,232.75499599999966,221.95809229999975
2018-03-28,208.58398987777733,278.8030016111095,232.72999599999966,221.72500899999974
2018-03-29,208.29698977222176,278.63150163888724,232.70499599999965,221.49192569999974
2018-04-02,208.0099896666662,278.460001666665,232.67999599999965,221.25884239999974
2018-04-03,207.72298956111064,278.28850169444274,232.65499599999964,221.02575909999973
2018-04-04,207.43598945555507,278.1170017222205,232.62999599999964,220.79267579999973
2018-04-05,207.1489893499995,277.94550174999824,232.60499599999963,220.55959249999972
2018-04-06,206.86198924444395,277.774001777776,232.57999599999962,220.32650919999972
2018-04-09,206.57498913888838,277.60250180555374,232.55499599999962,220.09342589999972
2018-04-10,206.28798903333282,277.4310018333315,232.5299959999996,219.8603425999997
2018-04-11,206.00098892777726,277.25950186110924,232.5049959999996,219.6272592999997
2018-04-12,205.7139888222217,277.088001888887,232.4799959999996,219.3941759999997
2018-04-13,205.42698871666613,276.91650191666474,232.4549959999996,219.1610926999997
2018-04-16,205.13998861111057,276.7450019444425,232.4299959999996,218.9280093999997
2018-04-17,204.852988505555,276.57350197222024,232.40499599999958,218.6949260999997
2018-04-18,204.56598839999944,276.402001999998,232.37999599999958,218.4618427999997
2018-04-19,204.27898829444388,276.23050202777574,232.35499599999957,218.22875949999968
2018-04-20,203.9919881888883,276.0590020555535,232.32999599999957,217.99567619999968
2018-04-23,203.70498808333275,275.88750208333124,232.30499599999956,217.76259289999967
2018-04-24,203.4179879777772,275.716002111109,232.27999599999956,217.52950959999967
2018-04-25,203.13098787222162,275.54450213888674,232.25499599999955,217.29642629999967
