date,180_low,180_high,360_low,360_high
2018-01-02,0,0,117.02844643055555,119.05786110555555
2018-01-03,0,0,116.9768908611111,119.0457222111111
2018-01-04,104.7054424388889,123.36205756666668,116.92533529166666,119.03358331666665
2018-01-05,104.67088687777779,123.28411313333335,116.87377972222221,119.0214444222222
2018-01-08,104.63633131666668,123.20616870000002,116.82222415277776,119.00930552777776
2018-01-09,104.60177575555558,123.12822426666669,116.77066858333332,118.99716663333331
2018-01-10,104.56722019444447,123.05027983333336,116.71911301388887,118.98502773888886
2018-01-11,104.53266463333337,122.97233540000003,116.66755744444443,118.97288884444441
2018-01-12,104.49810907222226,122.8943909666667,116.61600187499998,118.96074994999996
2018-01-16,104.46355351111116,122.81644653333338,116.56444630555553,118.94861105555552
2018-01-17,104.42899795000005,122.73850210000005,116.51289073611109,118.93647216111107
2018-01-18,104.39444238888895,122.66055766666672,116.46133516666664,118.92433326666662
2018-01-19,104.35988682777784,122.58261323333339,116.4097795972222,118.91219437222217
2018-01-22,104.32533126666674,122.50466880000006,116.35822402777775,118.90005547777773
2018-01-23,104.29077570555563,122.42672436666673,116.3066684583333,118.88791658333328
2018-01-24,104.25622014444453,122.3487799333334,116.25511288888886,118.87577768888883
2018-01-25,104.22166458333342,122.27083550000008,116.20355731944441,118.86363879444438
2018-01-26,104.18710902222232,122.19289106666675,116.15200174999997,118.85149989999994
2018-01-29,104.15255346111121,122.11494663333342,116.10044618055552,118.83936100555549
2018-01-30,104.1179979000001,122.03700220000009,116.04889061111108,118.82722211111104
2018-01-31,104.083442338889,121.95905776666676,115.99733504166663,118.8150832166666
2018-02-01,104.0488867777779,121.88111333333343,115.94577947222218,118.80294432222215
2018-02-02,104.01433121666679,121.8031689000001,115.89422390277774,118.7908054277777
2018-02-05,103.97977565555568,121.72522446666677,115.8426683333333,118.77866653333325
2018-02-06,103.94522009444458,121.64728003333344,115.79111276388885,118.7665276388888
2018-02-07,103.91066453333347,121.56933560000012,115.7395571944444,118.75438874444436
2018-02-08,103.87610897222237,121.49139116666679,115.68800162499996,118.74224984999991
2018-02-09,103.84155341111126,121.41344673333346,115.63644605555551,118.73011095555546
2018-02-12,103.80699785000016,121.33550230000013,115.58489048611106,118.71797206111101
2018-02-13,103.77244228888905,121.2575578666668,115.53333491666662,118.70583316666657
2018-02-14,103.73788672777795,121.17961343333347,115.48177934722217,118.69369427222212
2018-02-15,103.70333116666684,121.10166900000014,115.43022377777773,118.68155537777767
2018-02-16,103.66877560555574,121.02372456666681,115.37866820833328,118.66941648333322
2018-02-20,103.63422004444463,120.94578013333349,115.32711263888883,118.65727758888877
2018-02-21,103.59966448333353,120.86783570000016,115.27555706944439,118.64513869444433
2018-02-22,103.56510892222242,120.78989126666683,115.22400149999994,118.63299979999988
2018-02-23,103.53055336111132,120.7119468333335,115.1724459305555,118.62086090555543
2018-02-26,103.49599780000021,120.63400240000017,115.12089036111105,118.60872201111098
2018-02-27,103.4614422388891,120.55605796666684,115.0693347916666,118.59658311666654
2018-02-28,103.426886677778,120.47811353333351,115.01777922222216,118.58444422222209
