date,180_low,180_high,360_low,360_high
2018-01-02,0,0,115.63705555833334,115.99147422777777
2018-01-03,0,0,115.59411111666668,115.97294645555554
2018-01-04,103.04422023888888,122.61322224444446,115.55116667500002,115.95441868333332
2018-01-05,103.02844247777777,122.54644448888891,115.50822223333336,115.93589091111109
2018-01-08,103.01266471666666,122.47966673333336,115.4652777916667,115.91736313888886
2018-01-09,102.99688695555555,122.41288897777781,115.42233335000003,115.89883536666663
2018-01-10,102.98110919444444,122.34611122222226,115.37938890833337,115.8803075944444
2018-01-11,102.96533143333333,122.27933346666671,115.3364444666667,115.86177982222218
2018-01-12,102.94955367222222,122.21255571111116,115.29350002500004,115.84325204999995
2018-01-16,102.93377591111111,122.14577795555562,115.25055558333338,115.82472427777772
2018-01-17,102.91799815,122.07900020000007,115.20761114166672,115.80619650555549
2018-01-18,102.90222038888889,122.01222244444452,115.16466670000005,115.78766873333326
2018-01-19,102.88644262777778,121.94544468888897,115.12172225833339,115.76914096111103
2018-01-22,102.87066486666667,121.87866693333342,115.07877781666673,115.7506131888888
2018-01-23,102.85488710555556,121.81188917777787,115.03583337500007,115.73208541666658
2018-01-24,102.83910934444445,121.74511142222232,114.9928889333334,115.71355764444435
2018-01-25,102.82333158333334,121.67833366666677,114.94994449166674,115.69502987222212
2018-01-26,102.80755382222223,121.61155591111122,114.90700005000008,115.6765020999999
2018-01-29,102.79177606111112,121.54477815555568,114.86405560833342,115.65797432777767
2018-01-30,102.77599830000001,121.47800040000013,114.82111116666675,115.63944655555544
2018-01-31,102.7602205388889,121.41122264444458,114.77816672500009,115.62091878333321
2018-02-01,102.74444277777779,121.34444488888903,114.73522228333343,115.60239101111098
2018-02-02,102.72866501666668,121.27766713333348,114.69227784166677,115.58386323888875
2018-02-05,102.71288725555557,121.21088937777793,114.6493334000001,115.56533546666653
2018-02-06,102.69710949444446,121.14411162222238,114.60638895833344,115.5468076944443
2018-02-07,102.68133173333335,121.07733386666683,114.56344451666678,115.52827992222207
2018-02-08,102.66555397222224,121.01055611111128,114.52050007500011,115.50975214999984
2018-02-09,102.64977621111113,120.94377835555574,114.47755563333345,115.49122437777761
2018-02-12,102.63399845000002,120.87700060000019,114.43461119166679,115.47269660555538
2018-02-13,102.61822068888891,120.81022284444464,114.39166675000013,115.45416883333316
2018-02-14,102.6024429277778,120.74344508888909,114.34872230833346,115.43564106111093
2018-02-15,102.58666516666669,120.67666733333354,114.3057778666668,115.4171132888887
2018-02-16,102.57088740555558,120.60988957777799,114.26283342500014,115.39858551666647
2018-02-20,102.55510964444447,120.54311182222244,114.21988898333348,115.38005774444424
2018-02-21,102.53933188333336,120.4763340666669,114.17694454166681,115.36152997222202
2018-02-22,102.52355412222225,120.40955631111134,114.13400010000015,115.34300219999979
2018-02-23,102.50777636111114,120.3427785555558,114.09105565833349,115.32447442777756
2018-02-26,102.49199860000003,120.27600080000025,114.04811121666683,115.30594665555533
2018-02-27,102.47622083888892,120.2092230444447,114.00516677500016,115.2874188833331
2018-02-28,102.46044307777781,120.14244528888915,113.9622223333335,115.26889111111088
2018-03-01,102.4446653166667,120.0756675333336,113.91927789166684,115.25036333888865
2018-03-02,102.42888755555559,120.00888977777805,113.87633345000017,115.23183556666642
2018-03-05,102.41310979444448,119.9421120222225,113.83338900833351,115.21330779444419
2018-03-06,102.39733203333337,119.87533426666695,113.79044456666685,115.19478002222196
2018-03-07,102.38155427222226,119.8085565111114,113.74750012500019,115.17625224999973
2018-03-08,102.36577651111115,119.74177875555586,113.70455568333352,115.1577244777775
2018-03-09,102.34999875000004,119.67500100000031,113.66161124166686,115.13919670555528
2018-03-12,102.33422098888893,119.60822324444476,113.6186668000002,115.12066893333305
2018-03-13,102.31844322777782,119.54144548888921,113.57572235833354,115.10214116111082
2018-03-14,102.30266546666671,119.47466773333366,113.53277791666687,115.0836133888886
2018-03-15,102.2868877055556,119.40788997777811,113.48983347500021,115.06508561666637
2018-03-16,102.27110994444449,119.34111222222256,113.44688903333355,115.04655784444414
2018-03-19,102.25533218333338,119.27433446666701,113.40394459166689,115.02803007222191
2018-03-20,102.23955442222227,119.20755671111147,113.36100015000022,115.00950229999968
2018-03-21,102.22377666111116,119.14077895555592,113.31805570833356,114.99097452777745
2018-03-22,102.20799890000005,119.07400120000037,113.2751112666669,114.97244675555523
2018-03-23,102.19222113888894,119.00722344444482,113.23216682500023,114.953918983333
2018-03-26,102.17644337777783,118.94044568888927,113.18922238333357,114.93539121111077
2018-03-27,102.16066561666672,118.87366793333372,113.14627794166691,114.91686343888854
2018-03-28,102.14488785555561,118.80689017777817,113.10333350000025,114.89833566666631
2018-03-29,102.1291100944445,118.74011242222262,113.06038905833358,114.87980789444408
2018-04-02,102.11333233333339,118.67333466666707,113.01744461666692,114.86128012222186
