date,180_low,180_high,360_low,360_high
2018-01-02,0,0,55.56922222777778,57.008583333333334
2018-01-03,0,0,55.56844445555556,56.94716666666667
2018-01-04,55.81083131111111,65.18266867777778,55.567666683333336,56.88575
2018-01-05,55.77166462222222,65.10533535555557,55.566888911111114,56.824333333333335
2018-01-08,55.73249793333333,65.02800203333335,55.56611113888889,56.76291666666667
2018-01-09,55.69333124444444,64.95066871111113,55.56533336666667,56.7015
2018-01-10,55.654164555555546,64.87333538888892,55.56455559444445,56.64008333333334
2018-01-11,55.614997866666656,64.7960020666667,55.56377782222223,56.57866666666667
2018-01-12,55.575831177777765,64.71866874444449,55.56300005000001,56.517250000000004
2018-01-16,55.536664488888874,64.64133542222227,55.562222277777785,56.45583333333334
2018-01-17,55.497497799999984,64.56400210000005,55.56144450555556,56.39441666666667
2018-01-18,55.45833111111109,64.48666877777784,55.56066673333334,56.333000000000006
2018-01-19,55.4191644222222,64.40933545555562,55.55988896111112,56.27158333333334
2018-01-22,55.37999773333331,64.3320021333334,55.5591111888889,56.21016666666667
2018-01-23,55.34083104444442,64.25466881111119,55.55833341666668,56.14875000000001
2018-01-24,55.30166435555553,64.17733548888897,55.557555644444456,56.08733333333334
2018-01-25,55.26249766666664,64.10000216666675,55.556777872222234,56.025916666666674
2018-01-26,55.22333097777775,64.02266884444454,55.55600010000001,55.96450000000001
2018-01-29,55.18416428888886,63.945335522222315,55.55522232777779,55.90308333333334
2018-01-30,55.14499759999997,63.86800220000009,55.55444455555557,55.841666666666676
2018-01-31,55.10583091111108,63.79066887777787,55.55366678333335,55.78025000000001
2018-02-01,55.06666422222219,63.713335555555645,55.55288901111113,55.71883333333334
2018-02-02,55.027497533333296,63.63600223333342,55.552111238888905,55.65741666666668
2018-02-05,54.988330844444405,63.5586689111112,55.551333466666684,55.59600000000001
2018-02-06,54.949164155555515,63.481335588888975,55.55055569444446,55.534583333333345
2018-02-07,54.909997466666624,63.40400226666675,55.54977792222224,55.47316666666668
2018-02-08,54.87083077777773,63.32666894444453,55.54900015000002,55.41175000000001
2018-02-09,54.83166408888884,63.249335622222304,55.5482223777778,55.350333333333346
2018-02-12,54.79249739999995,63.17200230000008,55.547444605555576,55.28891666666668
2018-02-13,54.75333071111106,63.09466897777786,55.546666833333354,55.22750000000001
2018-02-14,54.71416402222217,63.017335655555634,55.54588906111113,55.16608333333335
2018-02-15,54.67499733333328,62.94000233333341,55.54511128888891,55.10466666666668
2018-02-16,54.63583064444439,62.86266901111119,55.54433351666669,55.043250000000015
2018-02-20,54.5966639555555,62.78533568888896,55.54355574444447,54.98183333333335
2018-02-21,54.55749726666661,62.70800236666674,55.54277797222225,54.92041666666668
2018-02-22,54.51833057777772,62.63066904444452,55.542000200000025,54.859000000000016
2018-02-23,54.47916388888883,62.55333572222229,55.541222427777804,54.79758333333335
2018-02-26,54.43999719999994,62.47600240000007,55.54044465555558,54.73616666666668
2018-02-27,54.400830511111046,62.398669077777846,55.53966688333336,54.67475000000002
2018-02-28,54.361663822222155,62.32133575555562,55.53888911111114,54.61333333333335
2018-03-01,54.322497133333265,62.2440024333334,55.53811133888892,54.551916666666685
2018-03-02,54.283330444444374,62.166669111111176,55.537333566666696,54.49050000000002
2018-03-05,54.24416375555548,62.08933578888895,55.536555794444475,54.42908333333335
2018-03-06,54.20499706666659,62.01200246666673,55.53577802222225,54.367666666666686
2018-03-07,54.1658303777777,61.934669144444506,55.53500025000003,54.30625000000002
2018-03-08,54.12666368888881,61.85733582222228,55.53422247777781,54.244833333333354
2018-03-09,54.08749699999992,61.78000250000006,55.53344470555559,54.18341666666669
2018-03-12,54.04833031111103,61.702669177777835,55.53266693333337,54.12200000000002
2018-03-13,54.00916362222214,61.62533585555561,55.531889161111145,54.060583333333355
2018-03-14,53.96999693333325,61.54800253333339,55.531111388888924,53.99916666666669
2018-03-15,53.93083024444436,61.470669211111165,55.5303336166667,53.93775000000002
2018-03-16,53.89166355555547,61.39333588888894,55.52955584444448,53.876333333333356
2018-03-19,53.85249686666658,61.31600256666672,55.52877807222226,53.81491666666669
2018-03-20,53.81333017777769,61.238669244444495,55.52800030000004,53.753500000000024
2018-03-21,53.774163488888796,61.16133592222227,55.527222527777816,53.69208333333336
2018-03-22,53.734996799999905,61.08400260000005,55.526444755555595,53.63066666666669
2018-03-23,53.695830111111015,61.006669277777824,55.52566698333337,53.569250000000025
2018-03-26,53.656663422222124,60.9293359555556,55.52488921111115,53.50783333333336
2018-03-27,53.61749673333323,60.85200263333338,55.52411143888893,53.44641666666669
2018-03-28,53.57833004444434,60.774669311111154,55.52333366666671,53.385000000000026
2018-03-29,53.53916335555545,60.69733598888893,55.52255589444449,53.32358333333336
2018-04-02,53.49999666666656,60.62000266666671,55.521778122222265,53.262166666666694
2018-04-03,53.46082997777767,60.542669344444484,55.521000350000044,53.20075000000003
2018-04-04,53.42166328888878,60.46533602222226,55.52022257777782,53.13933333333336
2018-04-05,53.38249659999989,60.38800270000004,55.5194448055556,53.077916666666695
2018-04-06,53.343329911111,60.31066937777781,55.51866703333338,53.01650000000003
2018-04-09,53.30416322222211,60.23333605555559,55.51788926111116,52.95508333333336
2018-04-10,53.26499653333322,60.15600273333337,55.517111488888936,52.8936666666667
2018-04-11,53.22582984444433,60.07866941111114,55.516333716666715,52.83225000000003
2018-04-12,53.186663155555436,60.00133608888892,55.51555594444449,52.770833333333364
2018-04-13,53.147496466666546,59.924002766666696,55.51477817222227,52.7094166666667
2018-04-16,53.108329777777655,59.84666944444447,55.51400040000005,52.64800000000003
