date,180_low,180_high,360_low,360_high
2018-01-02,0,0,171.18244644166666,173.044167675
2018-01-03,0,0,171.17489088333332,172.97833435
2018-01-04,172.3980535722222,196.75627578333334,171.16733532499998,172.912501025
2018-01-05,172.37610914444443,196.70255356666667,171.15977976666665,172.8466677
2018-01-08,172.35416471666665,196.64883135,171.1522242083333,172.780834375
2018-01-09,172.33222028888886,196.59510913333332,171.14466864999997,172.71500105
2018-01-10,172.31027586111108,196.54138691666665,171.13711309166663,172.649167725
2018-01-11,172.2883314333333,196.48766469999998,171.1295575333333,172.5833344
2018-01-12,172.26638700555552,196.4339424833333,171.12200197499996,172.517501075
2018-01-16,172.24444257777773,196.38022026666664,171.11444641666662,172.45166775
2018-01-17,172.22249814999995,196.32649804999997,171.1068908583333,172.385834425
2018-01-18,172.20055372222217,196.2727758333333,171.09933529999995,172.3200011
2018-01-19,172.17860929444439,196.21905361666663,171.0917797416666,172.254167775
2018-01-22,172.1566648666666,196.16533139999996,171.08422418333328,172.18833445
2018-01-23,172.13472043888882,196.1116091833333,171.07666862499994,172.122501125
2018-01-24,172.11277601111104,196.05788696666662,171.0691130666666,172.0566678
2018-01-25,172.09083158333326,196.00416474999994,171.06155750833327,171.990834475
2018-01-26,172.06888715555547,195.95044253333327,171.05400194999993,171.92500115
2018-01-29,172.0469427277777,195.8967203166666,171.0464463916666,171.85916782500001
2018-01-30,172.0249982999999,195.84299809999993,171.03889083333326,171.79333450000001
2018-01-31,172.00305387222213,195.78927588333326,171.03133527499992,171.72750117500001
2018-02-01,171.98110944444434,195.7355536666666,171.02377971666658,171.66166785000001
2018-02-02,171.95916501666656,195.68183144999992,171.01622415833324,171.59583452500001
2018-02-05,171.93722058888878,195.62810923333325,171.0086685999999,171.53000120000002
2018-02-06,171.915276161111,195.57438701666658,171.00111304166657,171.46416787500002
2018-02-07,171.8933317333332,195.5206647999999,170.99355748333323,171.39833455000002
2018-02-08,171.87138730555543,195.46694258333324,170.9860019249999,171.33250122500002
2018-02-09,171.84944287777765,195.41322036666656,170.97844636666656,171.26666790000002
2018-02-12,171.82749844999987,195.3594981499999,170.97089080833322,171.20083457500002
2018-02-13,171.80555402222208,195.30577593333322,170.9633352499999,171.13500125000002
2018-02-14,171.7836095944443,195.25205371666655,170.95577969166655,171.06916792500002
2018-02-15,171.76166516666652,195.19833149999988,170.9482241333332,171.00333460000002
2018-02-16,171.73972073888874,195.1446092833332,170.94066857499988,170.93750127500002
2018-02-20,171.71777631111095,195.09088706666654,170.93311301666654,170.87166795000002
2018-02-21,171.69583188333317,195.03716484999987,170.9255574583332,170.80583462500002
2018-02-22,171.6738874555554,194.9834426333332,170.91800189999987,170.74000130000002
2018-02-23,171.6519430277776,194.92972041666653,170.91044634166653,170.67416797500002
2018-02-26,171.62999859999982,194.87599819999986,170.9028907833332,170.60833465000002
2018-02-27,171.60805417222204,194.82227598333318,170.89533522499985,170.54250132500002
2018-02-28,171.58610974444426,194.7685537666665,170.88777966666652,170.47666800000002
2018-03-01,171.56416531666648,194.71483154999984,170.88022410833318,170.41083467500002
2018-03-02,171.5422208888887,194.66110933333317,170.87266854999984,170.34500135000002
2018-03-05,171.5202764611109,194.6073871166665,170.8651129916665,170.27916802500002
2018-03-06,171.49833203333313,194.55366489999983,170.85755743333317,170.21333470000002
2018-03-07,171.47638760555535,194.49994268333316,170.85000187499983,170.14750137500002
2018-03-08,171.45444317777756,194.4462204666665,170.8424463166665,170.08166805000002
2018-03-09,171.43249874999978,194.39249824999982,170.83489075833316,170.01583472500002
2018-03-12,171.410554322222,194.33877603333315,170.82733519999982,169.95000140000002
2018-03-13,171.38860989444422,194.28505381666648,170.81977964166649,169.88416807500002
2018-03-14,171.36666546666643,194.2313315999998,170.81222408333315,169.81833475000002
2018-03-15,171.34472103888865,194.17760938333313,170.8046685249998,169.75250142500002
2018-03-16,171.32277661111087,194.12388716666646,170.79711296666648,169.68666810000002
2018-03-19,171.30083218333309,194.0701649499998,170.78955740833314,169.62083477500002
2018-03-20,171.2788877555553,194.01644273333312,170.7820018499998,169.55500145000002
2018-03-21,171.25694332777752,193.96272051666645,170.77444629166646,169.48916812500002
2018-03-22,171.23499889999974,193.90899829999978,170.76689073333313,169.42333480000002
2018-03-23,171.21305447222196,193.8552760833331,170.7593351749998,169.35750147500002
2018-03-26,171.19111004444417,193.80155386666644,170.75177961666645,169.29166815000002
2018-03-27,171.1691656166664,193.74783164999977,170.74422405833312,169.22583482500002
2018-03-28,171.1472211888886,193.6941094333331,170.73666849999978,169.16000150000002
2018-03-29,171.12527676111083,193.64038721666643,170.72911294166644,169.09416817500002
2018-04-02,171.10333233333304,193.58666499999975,170.7215573833331,169.02833485000002
2018-04-03,171.08138790555526,193.53294278333308,170.71400182499977,168.96250152500002
2018-04-04,171.05944347777748,193.4792205666664,170.70644626666643,168.89666820000002
2018-04-05,171.0374990499997,193.42549834999974,170.6988907083331,168.83083487500002
2018-04-06,171.0155546222219,193.37177613333307,170.69133514999976,168.76500155000002
2018-04-09,170.99361019444413,193.3180539166664,170.68377959166642,168.69916822500002
2018-04-10,170.97166576666635,193.26433169999973,170.67622403333309,168.63333490000002
2018-04-11,170.94972133888857,193.21060948333306,170.66866847499975,168.56750157500002
2018-04-12,170.92777691111078,193.1568872666664,170.6611129166664,168.50166825000002
2018-04-13,170.905832483333,193.10316504999972,170.65355735833307,168.43583492500002
2018-04-16,170.88388805555522,193.04944283333305,170.64600179999974,168.37000160000002
2018-04-17,170.86194362777744,192.99572061666638,170.6384462416664,168.30416827500002
2018-04-18,170.83999919999965,192.9419983999997,170.63089068333306,168.23833495000002
2018-04-19,170.81805477222187,192.88827618333303,170.62333512499973,168.17250162500002
2018-04-20,170.7961103444441,192.83455396666636,170.6157795666664,168.10666830000002
2018-04-23,170.7741659166663,192.7808317499997,170.60822400833305,168.04083497500002
2018-04-24,170.75222148888852,192.72710953333302,170.60066844999972,167.97500165000002
2018-04-25,170.73027706111074,192.67338731666635,170.59311289166638,167.90916832500002
2018-04-26,170.70833263333296,192.61966509999968,170.58555733333304,167.84333500000002
2018-04-27,170.68638820555518,192.565942883333,170.5780017749997,167.77750167500002
2018-04-30,170.6644437777774,192.51222066666634,170.57044621666637,167.71166835000002
2018-05-01,170.6424993499996,192.45849844999967,170.56289065833303,167.64583502500003
2018-05-02,170.62055492222183,192.404776233333,170.5553350999997,167.58000170000003
2018-05-03,170.59861049444405,192.35105401666632,170.54777954166636,167.51416837500003
2018-05-04,170.57666606666626,192.29733179999965,170.54022398333302,167.44833505000003
2018-05-07,170.55472163888848,192.24360958333298,170.53266842499968,167.38250172500003
2018-05-08,170.5327772111107,192.1898873666663,170.52511286666635,167.31666840000003
2018-05-09,170.51083278333292,192.13616514999964,170.517557308333,167.25083507500003
2018-05-10,170.48888835555513,192.08244293333297,170.51000174999967,167.18500175000003
2018-05-11,170.46694392777735,192.0287207166663,170.50244619166634,167.11916842500003
2018-05-14,170.44499949999957,191.97499849999963,170.494890633333,167.05333510000003
2018-05-15,170.42305507222179,191.92127628333296,170.48733507499966,166.98750177500003
2018-05-16,170.401110644444,191.8675540666663,170.47977951666633,166.92166845000003
2018-05-17,170.37916621666622,191.81383184999962,170.472223958333,166.85583512500003
2018-05-18,170.35722178888844,191.76010963333295,170.46466839999965,166.79000180000003
2018-05-21,170.33527736111066,191.70638741666627,170.45711284166632,166.72416847500003
2018-05-22,170.31333293333287,191.6526651999996,170.44955728333298,166.65833515000003
2018-05-23,170.2913885055551,191.59894298333293,170.44200172499964,166.59250182500003
2018-05-24,170.2694440777773,191.54522076666626,170.4344461666663,166.52666850000003
2018-05-25,170.24749964999953,191.4914985499996,170.42689060833297,166.46083517500003
2018-05-29,170.22555522222174,191.43777633333292,170.41933504999963,166.39500185000003
2018-05-30,170.20361079444396,191.38405411666625,170.4117794916663,166.32916852500003
2018-05-31,170.18166636666618,191.33033189999958,170.40422393333296,166.26333520000003
2018-06-01,170.1597219388884,191.2766096833329,170.39666837499962,166.19750187500003
2018-06-04,170.1377775111106,191.22288746666624,170.38911281666628,166.13166855000003
2018-06-05,170.11583308333283,191.16916524999957,170.38155725833295,166.06583522500003
2018-06-06,170.09388865555505,191.1154430333329,170.3740016999996,166.00000190000003
2018-06-07,170.07194422777727,191.06172081666622,170.36644614166627,165.93416857500003
2018-06-08,170.04999979999948,191.00799859999955,170.35889058333294,165.86833525000003
2018-06-11,170.0280553722217,190.95427638333288,170.3513350249996,165.80250192500003
2018-06-12,170.00611094444392,190.9005541666662,170.34377946666626,165.73666860000003
2018-06-13,169.98416651666614,190.84683194999954,170.33622390833293,165.67083527500003
2018-06-14,169.96222208888835,190.79310973333287,170.3286683499996,165.60500195000003
2018-06-15,169.94027766111057,190.7393875166662,170.32111279166625,165.53916862500003
2018-06-18,169.9183332333328,190.68566529999953,170.31355723333292,165.47333530000003
2018-06-19,169.896388805555,190.63194308333286,170.30600167499958,165.40750197500003
2018-06-20,169.87444437777722,190.5782208666662,170.29844611666624,165.34166865000003
2018-06-21,169.85249994999944,190.52449864999952,170.2908905583329,165.27583532500003
2018-06-22,169.83055552222166,190.47077643333284,170.28333499999957,165.21000200000003
2018-06-25,169.80861109444388,190.41705421666617,170.27577944166623,165.14416867500003
2018-06-26,169.7866666666661,190.3633319999995,170.2682238833329,165.07833535000003
2018-06-27,169.7647222388883,190.30960978333283,170.26066832499956,165.01250202500003
2018-06-28,169.74277781111053,190.25588756666616,170.25311276666622,164.94666870000003
2018-06-29,169.72083338333275,190.2021653499995,170.24555720833288,164.88083537500003
2018-07-02,169.69888895555496,190.14844313333282,170.23800164999955,164.81500205000003
2018-07-03,168.470001,187.139999,168.470001,196.809998
