date,180_low,180_high,360_low,360_high
2017-07-13,0,0,131.10003380555557,1432.4792560055555
2017-07-14,0,0,130.85006161111113,1431.548478011111
2017-07-15,0,0,130.6000894166667,1430.6177000166665
2017-07-16,0,0,130.35011722222225,1429.686922022222
2017-07-17,0,0,130.1001450277778,1428.7561440277775
2017-07-18,0,0,129.85017283333337,1427.825366033333
2017-07-19,0,0,129.60020063888894,1426.8945880388885
2017-07-20,0,0,129.3502284444445,1425.963810044444
2017-07-21,0,0,129.10025625000006,1425.0330320499995
2017-07-22,0,0,128.85028405555562,1424.102254055555
2017-07-23,0,0,128.60031186111118,1423.1714760611105
2017-07-24,0,0,128.35033966666674,1422.240698066666
2017-07-25,0,0,128.1003674722223,1421.3099200722215
2017-07-26,0,0,127.85039527777786,1420.379142077777
2017-07-27,0,0,127.60042308333342,1419.4483640833325
2017-07-28,0,0,127.35045088888899,1418.517586088888
2017-07-29,0,0,127.10047869444455,1417.5868080944435
2017-07-30,0,0,126.85050650000011,1416.656030099999
2017-07-31,0,0,126.60053430555567,1415.7252521055545
2017-08-01,0,0,126.35056211111123,1414.79447411111
2017-08-02,0,0,126.10058991666679,1413.8636961166656
2017-08-03,0,0,125.85061772222235,1412.932918122221
2017-08-04,0,0,125.60064552777791,1412.0021401277766
2017-08-05,0,0,125.35067333333348,1411.071362133332
2017-08-06,0,0,125.10070113888904,1410.1405841388876
2017-08-07,0,0,124.8507289444446,1409.209806144443
2017-08-08,0,0,124.60075675000016,1408.2790281499986
2017-08-09,0,0,124.35078455555572,1407.348250155554
2017-08-10,0,0,124.10081236111128,1406.4174721611096
2017-08-11,0,0,123.85084016666684,1405.486694166665
2017-08-12,0,0,123.6008679722224,1404.5559161722206
2017-08-13,0,0,123.35089577777796,1403.625138177776
2017-08-14,0,0,123.10092358333353,1402.6943601833316
2017-08-15,0,0,122.85095138888909,1401.763582188887
2017-08-16,0,0,122.60097919444465,1400.8328041944426
2017-08-17,0,0,122.35100700000021,1399.902026199998
2017-08-18,0,0,122.10103480555577,1398.9712482055536
2017-08-19,0,0,121.85106261111133,1398.040470211109
2017-08-20,0,0,121.60109041666689,1397.1096922166646
2017-08-21,0,0,121.35111822222245,1396.17891422222
2017-08-22,0,0,121.10114602777801,1395.2481362277756
2017-08-23,0,0,120.85117383333358,1394.317358233331
2017-08-24,0,0,120.60120163888914,1393.3865802388866
2017-08-25,0,0,120.3512294444447,1392.455802244442
2017-08-26,0,0,120.10125725000026,1391.5250242499976
2017-08-27,0,0,119.85128505555582,1390.5942462555531
2017-08-28,0,0,119.60131286111138,1389.6634682611086
2017-08-29,0,0,119.35134066666694,1388.7326902666641
2017-08-30,0,0,119.1013684722225,1387.8019122722196
2017-08-31,0,0,118.85139627777806,1386.8711342777751
2017-09-01,0,0,118.60142408333363,1385.9403562833306
2017-09-02,0,0,118.35145188888919,1385.0095782888861
2017-09-03,0,0,118.10147969444475,1384.0788002944416
2017-09-04,0,0,117.85150750000031,1383.1480222999971
2017-09-05,0,0,117.60153530555587,1382.2172443055526
2017-09-06,0,0,117.35156311111143,1381.2864663111081
2017-09-07,0,0,117.10159091666699,1380.3556883166636
2017-09-08,0,0,116.85161872222255,1379.4249103222191
2017-09-09,0,0,116.60164652777812,1378.4941323277747
2017-09-10,0,0,116.35167433333368,1377.5633543333302
2017-09-11,0,0,116.10170213888924,1376.6325763388857
2017-09-12,0,0,115.8517299444448,1375.7017983444412
2017-09-13,0,0,115.60175775000036,1374.7710203499967
2017-09-14,0,0,115.35178555555592,1373.8402423555522
2017-09-15,0,0,115.10181336111148,1372.9094643611077
2017-09-16,0,0,114.85184116666704,1371.9786863666632
2017-09-17,0,0,114.6018689722226,1371.0479083722187
2017-09-18,0,0,114.35189677777817,1370.1171303777742
2017-09-19,0,0,114.10192458333373,1369.1863523833297
2017-09-20,0,0,113.85195238888929,1368.2555743888852
2017-09-21,0,0,113.60198019444485,1367.3247963944407
2017-09-22,0,0,113.35200800000041,1366.3940183999962
2017-09-23,0,0,113.10203580555597,1365.4632404055517
2017-09-24,0,0,112.85206361111153,1364.5324624111072
2017-09-25,0,0,112.6020914166671,1363.6016844166627
2017-09-26,0,0,112.35211922222265,1362.6709064222182
2017-09-27,0,0,112.10214702777822,1361.7401284277737
2017-09-28,0,0,111.85217483333378,1360.8093504333292
2017-09-29,0,0,111.60220263888934,1359.8785724388847
2017-09-30,0,0,111.3522304444449,1358.9477944444402
2017-10-01,0,0,111.10225825000046,1358.0170164499957
2017-10-02,0,0,110.85228605555602,1357.0862384555512
2017-10-03,0,0,110.60231386111158,1356.1554604611067
2017-10-04,0,0,110.35234166666714,1355.2246824666622
2017-10-05,0,0,110.1023694722227,1354.2939044722177
2017-10-06,0,0,109.85239727777827,1353.3631264777732
2017-10-07,0,0,109.60242508333383,1352.4323484833287
2017-10-08,0,0,109.35245288888939,1351.5015704888842
2017-10-09,0,0,109.10248069444495,1350.5707924944397
2017-10-10,0,0,108.85250850000051,1349.6400144999952
2017-10-11,0,0,108.60253630555607,1348.7092365055507
2017-10-12,0,0,108.35256411111163,1347.7784585111062
2017-10-13,0,0,108.1025919166672,1346.8476805166617
2017-10-14,0,0,107.85261972222276,1345.9169025222172
2017-10-15,0,0,107.60264752777832,1344.9861245277727
2017-10-16,0,0,107.35267533333388,1344.0553465333282
2017-10-17,0,0,107.10270313888944,1343.1245685388838
2017-10-18,0,0,106.852730944445,1342.1937905444393
2017-10-19,0,0,106.60275875000056,1341.2630125499948
2017-10-20,0,0,106.35278655555612,1340.3322345555503
