"","Point Forecast","Lo 75","Hi 75","Lo 85","Hi 85","Lo 95","Hi 95"
"2019.000",12272.305168493,12134.4666693567,12410.1436676293,12099.8159571294,12444.7943798566,12037.4560882059,12507.1542487802
"2019.008",12205.0369184119,12007.022789679,12403.0510471449,11957.2447477339,12452.82908909,11867.6606678856,12542.4131689383
"2019.016",12231.1232434683,11985.4623999311,12476.7840870055,11923.7066259764,12538.5398609601,11812.5665736788,12649.6799132578
"2019.024",12225.8271344076,11925.0921581138,12526.5621107014,11849.4915009278,12602.1627678874,11713.4352189751,12738.2190498401
"2019.032",12216.8519375717,11880.8705558121,12552.8333193312,11796.4094346738,12637.2944404695,11644.4072360241,12789.2966391192
"2019.040",12230.3187210782,11852.4767861123,12608.1606560442,11757.4924948009,12703.1449473556,11586.5520559108,12874.0853862457
"2019.048",12216.7872476286,11807.4153790601,12626.159116197,11704.5048939592,12729.069601298,11519.2999169397,12914.2745783174
