"","Point Forecast","Lo 75","Hi 75","Lo 85","Hi 85","Lo 95","Hi 95"
"2019.000",72.9909816700702,71.4183468007192,74.5636165394213,71.0230079176212,74.9589554225193,70.311528142871,75.6704351972695
"2019.008",72.9909816700702,70.9378254006681,75.0441379394723,70.4216900140058,75.5602733261346,69.4928163202133,76.4891470199272
"2019.016",72.9909816700702,70.5501373692449,75.4318259708956,69.9365425173753,76.0454208227652,68.8322738869411,77.1496894531994
"2019.024",72.9909816700702,70.216095882302,75.7658674578385,69.5185275723017,76.4634357678388,68.2631343760072,77.7188289641332
"2019.032",72.9909816700702,69.9181553864277,76.0638079537128,69.1456889133736,76.8362744267668,67.7555036931804,78.2264596469601
"2019.040",72.9909816700702,69.6466533961517,76.3353099439888,68.8059350385144,77.1760283016261,67.2929189065498,78.6890444335906
"2019.048",72.9909816700702,69.3955954824657,76.5863678576747,68.4917646013025,77.490198738838,66.8651667146919,79.1167966254486
