"","Point Forecast","Lo 75","Hi 75","Lo 85","Hi 85","Lo 95","Hi 95"
"2019.000",94.019997,92.0175598126142,96.0224341873858,91.5141745090302,96.5258194909698,90.6082467652174,97.4317472347826
"2019.008",94.019997,91.1881231717988,96.8518708282012,90.476228848371,97.563765151629,89.1950535465409,98.8449404534591
"2019.016",94.019997,90.5516740524825,97.4883199475175,89.6797851308915,98.3602088691085,88.1106722506215,99.9293217493785
"2019.024",94.019997,90.0151226252284,98.0248713747716,89.0083520180604,99.0316419819396,87.1964965304348,100.843497469565
"2019.032",94.019997,89.5424113283319,98.4975826716681,88.4168075706437,99.6231864293563,86.3910915527753,101.648902447225
"2019.040",94.019997,89.1150476489309,98.9249463510691,87.8820105111341,100.157983488866,85.6629497949619,102.377044205038
"2019.048",94.019997,88.7220461861495,99.3179478138505,87.3902138592216,100.649780140778,84.993354343299,103.046639656701
